phase duration (us),pulse form,threshold
40,mono,0.00033254226684570305
50,mono,0.00027223373413085933
100,mono,0.00015266593933105466
50,bi,0.00041873764038085937
200,bi,8.385665893554688e-05
400,bi,5.2818374633789046e-05
