interpulse interval,minimum required amplitude,threshold
0.001288,0.005433627103832623,0.00027223373413085933
0.00128955,0.005358521611848844,0.00027223373413085933
0.0012911,0.005320988013003078,0.00027223373413085933
0.00129265,0.005245881871963501,0.00027223373413085933
0.0012942000000000001,0.005208279473202855,0.00027223373413085933
0.00129575,0.005132902675894365,0.00027223373413085933
0.0012973000000000001,0.005095098420779685,0.00027223373413085933
0.00129885,0.005019182907156573,0.00027223373413085933
0.0013004,0.004981041792081304,0.00027223373413085933
0.00130195,0.004904316256818856,0.00027223373413085933
0.0013035000000000002,0.004826895582793802,0.00027223373413085933
0.00130505,0.00478788343483393,0.00027223373413085933
0.0013066,0.004709171788821185,0.00027223373413085933
0.0013081500000000001,0.004669437241755077,0.00027223373413085933
0.0013097,0.004589117235468074,0.00027223373413085933
0.0013112500000000001,0.004548493481954937,0.00027223373413085933
0.0013128,0.00446621332714967,0.00027223373413085933
0.0013143500000000002,0.00442451279006309,0.00027223373413085933
0.0013159,0.004339873317422098,0.00027223373413085933
0.00131745,0.0042968824574036255,0.00027223373413085933
0.001319,0.004209419592029371,0.00027223373413085933
0.0013205500000000002,0.004119775250108795,0.00027223373413085933
0.0013221,0.004074049268945964,0.00027223373413085933
0.00132365,0.003980595618530786,0.00027223373413085933
0.0013252000000000001,0.0039327809758011424,0.00027223373413085933
0.00132675,0.0038347300631492542,0.00027223373413085933
0.0013283000000000001,0.0037843808575176805,0.00027223373413085933
0.00132985,0.003680703929184892,0.00027223373413085933
0.0013314000000000002,0.0036272178368682937,0.00027223373413085933
0.00133295,0.003516441536186902,0.00027223373413085933
0.0013345,0.003458899494171418,0.00027223373413085933
0.0013360500000000003,0.0033386865712029244,0.00027223373413085933
0.0013376000000000002,0.00320954199136031,0.00027223373413085933
0.00133915,0.0031395432704168337,0.00027223373413085933
0.0013407,0.0029906849187380426,0.00027223373413085933
0.0013422500000000001,0.0029108614401386146,0.00027223373413085933
0.0013438,0.002736765202703463,0.00027223373413085933
0.0013453500000000001,0.002640627057496385,0.00027223373413085933
0.0013469,0.002421448053196945,0.00027223373413085933
0.0013484500000000002,0.002290336185222258,0.00027223373413085933
0.00135,0.0003337256701273873,0.00027223373413085933
0.001542105263157895,0.00029755768468639867,0.00027223373413085933
0.0017342105263157897,0.00027234381399466646,0.00027223373413085933
0.0019263157894736842,0.0002581989409289235,0.00027223373413085933
0.002118421052631579,0.0002514805643353611,0.00027223373413085933
0.0023105263157894742,0.00025154676802703765,0.00027223373413085933
0.0025026315789473683,0.000255692936482228,0.00027223373413085933
0.0026947368421052632,0.000260362243912823,0.00027223373413085933
0.002886842105263158,0.0002649718382097489,0.00027223373413085933
0.0030789473684210526,0.00026852801494205776,0.00027223373413085933
0.0032710526315789475,0.00026915110851077765,0.00027223373413085933
0.0034631578947368425,0.00026995463959210604,0.00027223373413085933
0.0036552631578947365,0.0002695522249956411,0.00027223373413085933
0.0038473684210526314,0.00026833589442503574,0.00027223373413085933
0.004039473684210526,0.00026857929035031705,0.00027223373413085933
0.004231578947368421,0.0002676401066066318,0.00027223373413085933
0.004423684210526316,0.00026823918511072404,0.00027223373413085933
0.00461578947368421,0.00026757585008235763,0.00027223373413085933
0.004807894736842105,0.00026764335188563556,0.00027223373413085933
0.005,0.00026771280085631586,0.00027223373413085933
