pulse rate,stimulus amplitude (uA),amplitude,run,spike times (us)
400,243.17,1*threshold,0,0.00026999999999999995
400,243.17,1*threshold,0,0.0027849999999999997
400,243.17,1*threshold,0,0.005265
400,243.17,1*threshold,0,0.00778
400,243.17,1*threshold,0,0.010275
400,243.17,1*threshold,0,0.01279
400,243.17,1*threshold,0,0.015289999999999998
400,243.17,1*threshold,0,0.017785
400,243.17,1*threshold,0,0.02028
400,243.17,1*threshold,0,0.022779999999999998
400,243.17,1*threshold,0,0.025279999999999997
400,243.17,1*threshold,0,0.02779
400,243.17,1*threshold,0,0.03027
400,243.17,1*threshold,0,0.03278
400,243.17,1*threshold,0,0.03528
400,243.17,1*threshold,0,0.037765
400,243.17,1*threshold,0,0.040264999999999995
400,243.17,1*threshold,0,0.04278
400,243.17,1*threshold,0,0.04529
400,243.17,1*threshold,0,0.047784999999999994
400,243.17,1*threshold,0,0.050304999999999996
400,243.17,1*threshold,0,0.05279
400,243.17,1*threshold,0,0.055299999999999995
400,243.17,1*threshold,0,0.057784999999999996
400,243.17,1*threshold,0,0.06028499999999999
400,243.17,1*threshold,0,0.06279
400,243.17,1*threshold,0,0.065285
400,243.17,1*threshold,0,0.067785
400,243.17,1*threshold,0,0.070285
400,243.17,1*threshold,0,0.07276999999999999
400,243.17,1*threshold,0,0.07526999999999999
400,243.17,1*threshold,0,0.07777999999999999
400,243.17,1*threshold,0,0.080285
400,243.17,1*threshold,0,0.08277
400,243.17,1*threshold,0,0.08528499999999999
400,243.17,1*threshold,0,0.08778
400,243.17,1*threshold,0,0.090275
400,243.17,1*threshold,0,0.09278499999999999
400,243.17,1*threshold,0,0.095275
400,243.17,1*threshold,0,0.09777
400,243.17,1*threshold,0,0.10028
400,243.17,1*threshold,0,0.10278
400,243.17,1*threshold,0,0.10526999999999999
400,243.17,1*threshold,0,0.10780499999999998
400,243.17,1*threshold,0,0.11027999999999999
400,243.17,1*threshold,0,0.11277499999999999
400,243.17,1*threshold,0,0.11528
400,243.17,1*threshold,0,0.11778499999999999
400,243.17,1*threshold,0,0.12027499999999999
400,243.17,1*threshold,0,0.12277999999999999
400,243.17,1*threshold,0,0.12528
400,243.17,1*threshold,0,0.12779
400,243.17,1*threshold,0,0.13027
400,243.17,1*threshold,0,0.13277499999999998
400,243.17,1*threshold,0,0.135255
400,243.17,1*threshold,0,0.13776999999999998
400,243.17,1*threshold,0,0.140285
400,243.17,1*threshold,0,0.14276499999999998
400,243.17,1*threshold,0,0.14528
400,243.17,1*threshold,0,0.147785
400,243.17,1*threshold,0,0.15028499999999997
400,243.17,1*threshold,0,0.15278999999999998
400,243.17,1*threshold,0,0.15527
400,243.17,1*threshold,0,0.15778499999999998
400,243.17,1*threshold,0,0.16029
400,243.17,1*threshold,0,0.16279
400,243.17,1*threshold,0,0.16777499999999998
400,243.17,1*threshold,0,0.17028
400,243.17,1*threshold,0,0.17277499999999998
400,243.17,1*threshold,0,0.17526499999999998
400,243.17,1*threshold,0,0.177775
400,243.17,1*threshold,0,0.18028
400,243.17,1*threshold,0,0.18277
400,243.17,1*threshold,0,0.18531499999999998
400,243.17,1*threshold,0,0.18777999999999997
400,243.17,1*threshold,0,0.19027
400,243.17,1*threshold,0,0.19277999999999998
400,243.17,1*threshold,0,0.19526999999999997
400,243.17,1*threshold,0,0.19777999999999998
400,243.17,1*threshold,0,0.20029
400,243.17,1*threshold,0,0.20278
400,243.17,1*threshold,0,0.20528
400,243.17,1*threshold,0,0.20778499999999997
400,243.17,1*threshold,0,0.210275
400,243.17,1*threshold,0,0.21277999999999997
400,243.17,1*threshold,0,0.21528999999999998
400,243.17,1*threshold,0,0.21777999999999997
400,243.17,1*threshold,0,0.22029999999999997
400,243.17,1*threshold,0,0.22276999999999997
400,243.17,1*threshold,0,0.22528499999999999
400,243.17,1*threshold,0,0.22776999999999997
400,243.17,1*threshold,0,0.23027499999999998
400,243.17,1*threshold,0,0.23277499999999998
400,243.17,1*threshold,0,0.23526999999999998
400,243.17,1*threshold,0,0.23779999999999998
400,243.17,1*threshold,0,0.24027999999999997
400,243.17,1*threshold,0,0.24276499999999998
400,243.17,1*threshold,0,0.24528499999999998
400,243.17,1*threshold,0,0.24777499999999997
400,243.17,1*threshold,0,0.250285
400,243.17,1*threshold,0,0.25277
400,243.17,1*threshold,0,0.255285
400,243.17,1*threshold,0,0.257775
400,243.17,1*threshold,0,0.26027
400,243.17,1*threshold,0,0.262785
400,243.17,1*threshold,0,0.26526999999999995
400,243.17,1*threshold,0,0.267785
400,243.17,1*threshold,0,0.270275
400,243.17,1*threshold,0,0.272785
400,243.17,1*threshold,0,0.27526999999999996
400,243.17,1*threshold,0,0.27779
400,243.17,1*threshold,0,0.28026999999999996
400,243.17,1*threshold,0,0.28276999999999997
400,243.17,1*threshold,0,0.28531999999999996
400,243.17,1*threshold,0,0.28777499999999995
400,243.17,1*threshold,0,0.29027
400,243.17,1*threshold,0,0.292765
400,243.17,1*threshold,0,0.29529999999999995
400,243.17,1*threshold,1,0.00026999999999999995
400,243.17,1*threshold,1,0.0027749999999999997
400,243.17,1*threshold,1,0.00528
400,243.17,1*threshold,1,0.007769999999999999
400,243.17,1*threshold,1,0.01028
400,243.17,1*threshold,1,0.012785
400,243.17,1*threshold,1,0.015279999999999998
400,243.17,1*threshold,1,0.017775
400,243.17,1*threshold,1,0.02027
400,243.17,1*threshold,1,0.022774999999999997
400,243.17,1*threshold,1,0.025279999999999997
400,243.17,1*threshold,1,0.027794999999999997
400,243.17,1*threshold,1,0.030284999999999996
