pulse rate,stimulus amplitude (uA),amplitude,run,spike times (us)
50,1025.43,1*threshold,0,0.0016099999999999999
50,1025.43,1*threshold,0,0.061674999999999994
50,1538.15,1.5*threshold,0,0.00053
50,1538.15,1.5*threshold,0,0.02053
50,1538.15,1.5*threshold,0,0.04053
50,1538.15,1.5*threshold,0,0.060529999999999994
50,2050.86,2*threshold,0,0.0005049999999999999
50,2050.86,2*threshold,0,0.020505
50,2050.86,2*threshold,0,0.040505
50,2050.86,2*threshold,0,0.060504999999999996
50,3076.29,3*threshold,0,0.00048499999999999997
50,3076.29,3*threshold,0,0.020485
50,3076.29,3*threshold,0,0.04048499999999999
50,3076.29,3*threshold,0,0.060485
100,1025.43,1*threshold,0,0.0016099999999999999
100,1538.15,1.5*threshold,0,0.00053
100,1538.15,1.5*threshold,0,0.01053
100,1538.15,1.5*threshold,0,0.02053
100,1538.15,1.5*threshold,0,0.030529999999999998
100,1538.15,1.5*threshold,0,0.04053
100,1538.15,1.5*threshold,0,0.05053
100,1538.15,1.5*threshold,0,0.060529999999999994
100,1538.15,1.5*threshold,0,0.07053
100,1538.15,1.5*threshold,0,0.08052999999999999
100,2050.86,2*threshold,0,0.0005049999999999999
100,2050.86,2*threshold,0,0.010504999999999999
100,2050.86,2*threshold,0,0.020505
100,2050.86,2*threshold,0,0.030504999999999997
100,2050.86,2*threshold,0,0.040505
100,2050.86,2*threshold,0,0.050504999999999994
100,2050.86,2*threshold,0,0.060504999999999996
100,2050.86,2*threshold,0,0.070505
100,2050.86,2*threshold,0,0.080505
100,3076.29,3*threshold,0,0.00048499999999999997
100,3076.29,3*threshold,0,0.010485
100,3076.29,3*threshold,0,0.020485
100,3076.29,3*threshold,0,0.030484999999999998
100,3076.29,3*threshold,0,0.04048499999999999
100,3076.29,3*threshold,0,0.050484999999999995
100,3076.29,3*threshold,0,0.060485
100,3076.29,3*threshold,0,0.07048499999999999
100,3076.29,3*threshold,0,0.08048499999999999
200,1025.43,1*threshold,0,0.0016099999999999999
200,1538.15,1.5*threshold,0,0.00053
200,1538.15,1.5*threshold,0,0.00554
200,1538.15,1.5*threshold,0,0.010539999999999999
200,1538.15,1.5*threshold,0,0.015539999999999998
200,1538.15,1.5*threshold,0,0.02054
200,1538.15,1.5*threshold,0,0.025539999999999997
200,1538.15,1.5*threshold,0,0.030539999999999998
200,1538.15,1.5*threshold,0,0.035539999999999995
200,1538.15,1.5*threshold,0,0.04054
200,1538.15,1.5*threshold,0,0.04554
200,1538.15,1.5*threshold,0,0.050539999999999995
200,1538.15,1.5*threshold,0,0.05553999999999999
200,1538.15,1.5*threshold,0,0.06054
200,1538.15,1.5*threshold,0,0.06554
200,1538.15,1.5*threshold,0,0.07053999999999999
200,1538.15,1.5*threshold,0,0.07554
200,1538.15,1.5*threshold,0,0.08053999999999999
200,1538.15,1.5*threshold,0,0.08553999999999999
200,1538.15,1.5*threshold,0,0.09054
200,2050.86,2*threshold,0,0.0005049999999999999
200,2050.86,2*threshold,0,0.005515
200,2050.86,2*threshold,0,0.010514999999999998
200,2050.86,2*threshold,0,0.015515
200,2050.86,2*threshold,0,0.020515
200,2050.86,2*threshold,0,0.025515
200,2050.86,2*threshold,0,0.030514999999999997
200,2050.86,2*threshold,0,0.035515
200,2050.86,2*threshold,0,0.040514999999999995
200,2050.86,2*threshold,0,0.04551499999999999
200,2050.86,2*threshold,0,0.050515
200,2050.86,2*threshold,0,0.055514999999999995
200,2050.86,2*threshold,0,0.06051499999999999
200,2050.86,2*threshold,0,0.06551499999999999
200,2050.86,2*threshold,0,0.070515
200,2050.86,2*threshold,0,0.075515
200,2050.86,2*threshold,0,0.08051499999999999
200,2050.86,2*threshold,0,0.085515
200,2050.86,2*threshold,0,0.090515
200,3076.29,3*threshold,0,0.00048499999999999997
200,3076.29,3*threshold,0,0.005495
200,3076.29,3*threshold,0,0.010494999999999999
200,3076.29,3*threshold,0,0.015494999999999998
200,3076.29,3*threshold,0,0.020495
200,3076.29,3*threshold,0,0.025494999999999997
200,3076.29,3*threshold,0,0.030494999999999998
200,3076.29,3*threshold,0,0.035495
200,3076.29,3*threshold,0,0.040494999999999996
200,3076.29,3*threshold,0,0.045494999999999994
200,3076.29,3*threshold,0,0.050495
200,3076.29,3*threshold,0,0.055494999999999996
200,3076.29,3*threshold,0,0.06049499999999999
200,3076.29,3*threshold,0,0.065495
200,3076.29,3*threshold,0,0.07049499999999999
200,3076.29,3*threshold,0,0.07549499999999999
200,3076.29,3*threshold,0,0.080495
200,3076.29,3*threshold,0,0.08549499999999999
200,3076.29,3*threshold,0,0.09049499999999999
500,1025.43,1*threshold,0,0.0016099999999999999
500,1538.15,1.5*threshold,0,0.00053
500,1538.15,1.5*threshold,0,0.004549999999999999
500,1538.15,1.5*threshold,0,0.008549999999999999
500,1538.15,1.5*threshold,0,0.012549999999999999
500,1538.15,1.5*threshold,0,0.01655
500,1538.15,1.5*threshold,0,0.02055
500,1538.15,1.5*threshold,0,0.02455
500,1538.15,1.5*threshold,0,0.02855
500,1538.15,1.5*threshold,0,0.032549999999999996
500,1538.15,1.5*threshold,0,0.03655
500,1538.15,1.5*threshold,0,0.040549999999999996
500,1538.15,1.5*threshold,0,0.04455
500,1538.15,1.5*threshold,0,0.048549999999999996
500,1538.15,1.5*threshold,0,0.05254999999999999
500,1538.15,1.5*threshold,0,0.056549999999999996
500,1538.15,1.5*threshold,0,0.06054999999999999
500,1538.15,1.5*threshold,0,0.06455
500,1538.15,1.5*threshold,0,0.06855
500,1538.15,1.5*threshold,0,0.07254999999999999
500,1538.15,1.5*threshold,0,0.07654999999999999
500,1538.15,1.5*threshold,0,0.08055
500,1538.15,1.5*threshold,0,0.08454999999999999
500,1538.15,1.5*threshold,0,0.08854999999999999
500,1538.15,1.5*threshold,0,0.09255
