pulse rate,stimulus amplitude (uA),amplitude,run,spike times (us)
50,1179.17,1*threshold,0,0.0007199999999999999
50,1179.17,1*threshold,0,0.02072
50,1179.17,1*threshold,0,0.04072
50,1179.17,1*threshold,0,0.060719999999999996
50,1768.76,1.5*threshold,0,0.0003
50,1768.76,1.5*threshold,0,0.0203
50,1768.76,1.5*threshold,0,0.040299999999999996
50,1768.76,1.5*threshold,0,0.06029999999999999
50,2358.34,2*threshold,0,0.000285
50,2358.34,2*threshold,0,0.020284999999999997
50,2358.34,2*threshold,0,0.040284999999999994
50,2358.34,2*threshold,0,0.06028499999999999
50,3537.51,3*threshold,0,0.00011499999999999999
50,3537.51,3*threshold,0,0.00013499999999999997
50,3537.51,3*threshold,0,0.020134999999999997
50,3537.51,3*threshold,0,0.040135
50,3537.51,3*threshold,0,0.060134999999999994
100,1179.17,1*threshold,0,0.0007199999999999999
100,1768.76,1.5*threshold,0,0.0003
100,1768.76,1.5*threshold,0,0.010299999999999998
100,1768.76,1.5*threshold,0,0.0203
100,1768.76,1.5*threshold,0,0.030299999999999997
100,1768.76,1.5*threshold,0,0.040299999999999996
100,1768.76,1.5*threshold,0,0.0503
100,1768.76,1.5*threshold,0,0.06029999999999999
100,1768.76,1.5*threshold,0,0.07029999999999999
100,1768.76,1.5*threshold,0,0.0803
100,2358.34,2*threshold,0,0.000285
100,2358.34,2*threshold,0,0.010284999999999999
100,2358.34,2*threshold,0,0.020284999999999997
100,2358.34,2*threshold,0,0.030284999999999996
100,2358.34,2*threshold,0,0.040284999999999994
100,2358.34,2*threshold,0,0.050284999999999996
100,2358.34,2*threshold,0,0.06028499999999999
100,2358.34,2*threshold,0,0.070285
100,2358.34,2*threshold,0,0.080285
100,3537.51,3*threshold,0,0.00011499999999999999
100,3537.51,3*threshold,0,0.00013499999999999997
100,3537.51,3*threshold,0,0.010135
100,3537.51,3*threshold,0,0.020134999999999997
100,3537.51,3*threshold,0,0.030135
100,3537.51,3*threshold,0,0.040135
100,3537.51,3*threshold,0,0.050135
100,3537.51,3*threshold,0,0.060134999999999994
100,3537.51,3*threshold,0,0.07013499999999999
100,3537.51,3*threshold,0,0.080135
200,1179.17,1*threshold,0,0.0007199999999999999
200,1768.76,1.5*threshold,0,0.0003
200,1768.76,1.5*threshold,0,0.005305
200,1768.76,1.5*threshold,0,0.010305
200,1768.76,1.5*threshold,0,0.015305
200,1768.76,1.5*threshold,0,0.020304999999999997
200,1768.76,1.5*threshold,0,0.025304999999999998
200,1768.76,1.5*threshold,0,0.030305
200,1768.76,1.5*threshold,0,0.035304999999999996
200,1768.76,1.5*threshold,0,0.040304999999999994
200,1768.76,1.5*threshold,0,0.045305
200,1768.76,1.5*threshold,0,0.050304999999999996
200,1768.76,1.5*threshold,0,0.05530499999999999
200,1768.76,1.5*threshold,0,0.060305
200,1768.76,1.5*threshold,0,0.06530499999999999
200,1768.76,1.5*threshold,0,0.07030499999999999
200,1768.76,1.5*threshold,0,0.075305
200,1768.76,1.5*threshold,0,0.08030499999999999
200,1768.76,1.5*threshold,0,0.08530499999999999
200,1768.76,1.5*threshold,0,0.090305
200,2358.34,2*threshold,0,0.000285
200,2358.34,2*threshold,0,0.0052899999999999996
200,2358.34,2*threshold,0,0.010289999999999999
200,2358.34,2*threshold,0,0.015289999999999998
200,2358.34,2*threshold,0,0.02029
200,2358.34,2*threshold,0,0.025289999999999997
200,2358.34,2*threshold,0,0.030289999999999997
200,2358.34,2*threshold,0,0.035289999999999995
200,2358.34,2*threshold,0,0.04029
200,2358.34,2*threshold,0,0.04529
200,2358.34,2*threshold,0,0.050289999999999994
200,2358.34,2*threshold,0,0.05528999999999999
200,2358.34,2*threshold,0,0.060289999999999996
200,2358.34,2*threshold,0,0.06529
200,2358.34,2*threshold,0,0.07028999999999999
200,2358.34,2*threshold,0,0.07529
200,2358.34,2*threshold,0,0.08028999999999999
200,2358.34,2*threshold,0,0.08528999999999999
200,2358.34,2*threshold,0,0.09029
200,3537.51,3*threshold,0,0.00011499999999999999
200,3537.51,3*threshold,0,0.00013499999999999997
200,3537.51,3*threshold,0,0.005135
200,3537.51,3*threshold,0,0.010135
200,3537.51,3*threshold,0,0.015135
200,3537.51,3*threshold,0,0.020134999999999997
200,3537.51,3*threshold,0,0.025134999999999998
200,3537.51,3*threshold,0,0.030135
200,3537.51,3*threshold,0,0.035135
200,3537.51,3*threshold,0,0.040135
200,3537.51,3*threshold,0,0.045134999999999995
200,3537.51,3*threshold,0,0.050135
200,3537.51,3*threshold,0,0.055134999999999997
200,3537.51,3*threshold,0,0.060134999999999994
200,3537.51,3*threshold,0,0.065135
