interpulse interval,minimum required amplitude,threshold
0.0013000000000000002,0.007452189270328744,0.00037785568237304687
0.0013025,0.0074074003113964865,0.00037785568237304687
0.0013050000000000002,0.00737724341535977,0.00037785568237304687
0.0013075,0.007331518444030735,0.00037785568237304687
0.0013100000000000002,0.00730067958323525,0.00037785568237304687
0.0013125,0.007253838423879642,0.00037785568237304687
0.001315,0.007222188772750087,0.00037785568237304687
0.0013175,0.007174018818124749,0.00037785568237304687
0.00132,0.00714140432649765,0.00037785568237304687
0.0013225,0.007091653330720874,0.00037785568237304687
0.0013250000000000002,0.007057885715063093,0.00037785568237304687
0.0013275000000000001,0.007006241974295334,0.00037785568237304687
0.00133,0.006971091510678889,0.00037785568237304687
0.0013325000000000001,0.006917165845559792,0.00037785568237304687
0.001335,0.006880338847708118,0.00037785568237304687
0.0013375000000000001,0.006823631270865008,0.00037785568237304687
0.00134,0.006784745766442939,0.00037785568237304687
0.0013425000000000002,0.006724593231558174,0.00037785568237304687
0.0013450000000000003,0.0066831348191426524,0.00037785568237304687
0.0013475000000000002,0.006618626538407624,0.00037785568237304687
0.00135,0.006573870911966879,0.00037785568237304687
0.0013607500000000002,0.0004277792864031653,0.00037785568237304687
0.0013715,0.00042621986632730116,0.00037785568237304687
0.00138225,0.0004249352140868723,0.00037785568237304687
0.0013930000000000001,0.00042363074252716614,0.00037785568237304687
0.00140375,0.00042241365614790994,0.00037785568237304687
0.0014145000000000002,0.00042126593738612433,0.00037785568237304687
0.00142525,0.0004202713679096633,0.00037785568237304687
0.001436,0.0004192236466224131,0.00037785568237304687
0.00144675,0.0004182173657300154,0.00037785568237304687
0.0014575,0.00041724802084172554,0.00037785568237304687
0.0014682500000000002,0.00041639488923465244,0.00037785568237304687
0.001479,0.00041548500230419443,0.00037785568237304687
0.00148975,0.00041460214171820556,0.00037785568237304687
0.0015004999999999999,0.00041382198124119895,0.00037785568237304687
0.00151125,0.0004129859663189563,0.00037785568237304687
0.0015220000000000001,0.0004121724733504379,0.00037785568237304687
0.00153275,0.00041138060145749474,0.00037785568237304687
0.0015435,0.00041060764800567994,0.00037785568237304687
0.0015542499999999999,0.00040992207973431513,0.00037785568237304687
0.001565,0.0004091851614084589,0.00037785568237304687
0.0018103571428571429,0.00039633683724787255,0.00037785568237304687
0.0020557142857142857,0.00038792083358021043,0.00037785568237304687
0.0023010714285714284,0.00038213088971679097,0.00037785568237304687
0.0025464285714285714,0.00037798594935338774,0.00037785568237304687
0.002791785714285714,0.0003749364768191299,0.00037785568237304687
0.0030371428571428576,0.00037267437178707045,0.00037785568237304687
0.0032825,0.00037096810857292447,0.00037785568237304687
0.003527857142857143,0.0003696654387695162,0.00037785568237304687
0.003773214285714286,0.00036867267104935303,0.00037785568237304687
0.004018571428571429,0.00036790512286643206,0.00037785568237304687
0.004263928571428572,0.00036731504767885777,0.00037785568237304687
0.004509285714285715,0.00036685830245733084,0.00037785568237304687
0.004754642857142857,0.0003665024555884885,0.00037785568237304687
0.005,0.0003662267868749041,0.00037785568237304687
