phase duration (us),pulse form,threshold
40,mono,0.0004288139343261718
50,mono,0.00037785568237304687
100,mono,0.00027988052368164057
50,bi,0.00043523811340332027
200,bi,0.00024029296874999997
400,bi,0.00022388320922851561
