pulse rate,stimulus amplitude (uA),amplitude,run,spike times (us)
400,1025.43,1*threshold,0,0.0005
400,1025.43,1*threshold,0,0.0030099999999999997
400,1025.43,1*threshold,0,0.0055049999999999995
400,1025.43,1*threshold,0,0.00801
400,1025.43,1*threshold,0,0.010509999999999999
400,1025.43,1*threshold,0,0.013014999999999999
400,1025.43,1*threshold,0,0.015494999999999998
400,1025.43,1*threshold,0,0.018019999999999998
400,1025.43,1*threshold,0,0.020524999999999998
400,1025.43,1*threshold,0,0.02301
400,1025.43,1*threshold,0,0.025504999999999996
400,1025.43,1*threshold,0,0.028005
400,1025.43,1*threshold,0,0.03051
400,1025.43,1*threshold,0,0.032999999999999995
400,1025.43,1*threshold,0,0.03551
400,1025.43,1*threshold,0,0.038005
400,1025.43,1*threshold,0,0.040499999999999994
400,1025.43,1*threshold,0,0.043024999999999994
400,1025.43,1*threshold,0,0.045505
400,1025.43,1*threshold,0,0.04801999999999999
400,1025.43,1*threshold,0,0.050504999999999994
400,1025.43,1*threshold,0,0.05301499999999999
400,1025.43,1*threshold,0,0.05551
400,1025.43,1*threshold,0,0.058015
400,1025.43,1*threshold,0,0.060509999999999994
400,1025.43,1*threshold,0,0.062995
400,1025.43,1*threshold,0,0.065505
400,1025.43,1*threshold,0,0.06799999999999999
400,1025.43,1*threshold,0,0.07052
400,1025.43,1*threshold,0,0.07300999999999999
400,1025.43,1*threshold,0,0.07548999999999999
400,1025.43,1*threshold,0,0.07801999999999999
400,1025.43,1*threshold,0,0.080505
400,1025.43,1*threshold,0,0.08302499999999999
400,1025.43,1*threshold,0,0.085505
400,1025.43,1*threshold,0,0.08800499999999999
400,1025.43,1*threshold,0,0.09050499999999999
400,1025.43,1*threshold,0,0.09301999999999999
400,1025.43,1*threshold,0,0.09551499999999999
400,1025.43,1*threshold,0,0.09799999999999999
400,1025.43,1*threshold,0,0.10049499999999999
400,1025.43,1*threshold,0,0.103
400,1025.43,1*threshold,0,0.10550999999999999
400,1025.43,1*threshold,0,0.10801499999999999
400,1025.43,1*threshold,0,0.11052499999999998
400,1025.43,1*threshold,0,0.11300999999999999
400,1025.43,1*threshold,0,0.11550999999999999
400,1025.43,1*threshold,0,0.11799499999999999
400,1025.43,1*threshold,0,0.12050499999999999
400,1025.43,1*threshold,0,0.12301999999999999
400,1025.43,1*threshold,0,0.12552
400,1025.43,1*threshold,0,0.128
400,1025.43,1*threshold,0,0.130525
400,1025.43,1*threshold,0,0.13300499999999998
400,1025.43,1*threshold,0,0.13551
400,1025.43,1*threshold,0,0.138005
400,1025.43,1*threshold,0,0.14051
400,1025.43,1*threshold,0,0.14301499999999998
400,1025.43,1*threshold,0,0.14551499999999998
400,1025.43,1*threshold,0,0.14801999999999998
400,1025.43,1*threshold,0,0.15050999999999998
400,1025.43,1*threshold,0,0.15300499999999997
400,1025.43,1*threshold,0,0.15550999999999998
400,1025.43,1*threshold,0,0.15800999999999998
400,1025.43,1*threshold,0,0.160495
400,1025.43,1*threshold,0,0.16302
400,1025.43,1*threshold,0,0.165515
400,1025.43,1*threshold,0,0.16802999999999998
400,1025.43,1*threshold,0,0.17051999999999998
400,1025.43,1*threshold,0,0.17301
400,1025.43,1*threshold,0,0.17550999999999997
400,1025.43,1*threshold,0,0.178005
400,1025.43,1*threshold,0,0.18051499999999998
400,1025.43,1*threshold,0,0.18298999999999999
400,1025.43,1*threshold,0,0.18550999999999998
400,1025.43,1*threshold,0,0.187995
400,1025.43,1*threshold,0,0.19050999999999998
400,1025.43,1*threshold,0,0.19301999999999997
400,1025.43,1*threshold,0,0.19552499999999998
400,1025.43,1*threshold,0,0.19799999999999998
400,1025.43,1*threshold,0,0.20049499999999998
400,1025.43,1*threshold,0,0.20301
400,1025.43,1*threshold,0,0.205505
400,1025.43,1*threshold,0,0.20803
400,1025.43,1*threshold,0,0.21051499999999998
400,1025.43,1*threshold,0,0.21300999999999998
400,1025.43,1*threshold,0,0.21551499999999998
400,1025.43,1*threshold,0,0.21800499999999998
400,1025.43,1*threshold,0,0.22050499999999998
400,1025.43,1*threshold,0,0.22301999999999997
400,1025.43,1*threshold,0,0.22551
400,1025.43,1*threshold,0,0.22802499999999998
400,1025.43,1*threshold,0,0.23051
400,1025.43,1*threshold,0,0.23299999999999998
400,1025.43,1*threshold,0,0.23550999999999997
400,1025.43,1*threshold,0,0.23798999999999998
400,1025.43,1*threshold,0,0.24051499999999998
400,1025.43,1*threshold,0,0.24300999999999998
400,1025.43,1*threshold,0,0.24552999999999997
400,1025.43,1*threshold,0,0.24798499999999998
400,1025.43,1*threshold,0,0.250515
400,1025.43,1*threshold,0,0.25299499999999997
400,1025.43,1*threshold,0,0.25549499999999997
400,1025.43,1*threshold,0,0.25800999999999996
400,1025.43,1*threshold,0,0.260505
400,1025.43,1*threshold,0,0.263015
400,1025.43,1*threshold,0,0.26549999999999996
400,1025.43,1*threshold,0,0.26803
400,1025.43,1*threshold,0,0.27049999999999996
400,1025.43,1*threshold,0,0.27301
400,1025.43,1*threshold,0,0.27549999999999997
400,1025.43,1*threshold,0,0.27798999999999996
400,1025.43,1*threshold,0,0.28048999999999996
400,1025.43,1*threshold,0,0.28300499999999995
400,1025.43,1*threshold,0,0.28551
400,1025.43,1*threshold,0,0.28802
400,1025.43,1*threshold,0,0.29052999999999995
400,1025.43,1*threshold,0,0.29301499999999997
400,1025.43,1*threshold,0,0.2955
400,1025.43,1*threshold,1,0.00047999999999999996
400,1025.43,1*threshold,1,0.0030299999999999997
400,1025.43,1*threshold,1,0.005509999999999999
400,1025.43,1*threshold,1,0.008005
400,1025.43,1*threshold,1,0.010504999999999999
400,1025.43,1*threshold,1,0.013005
400,1025.43,1*threshold,1,0.015499999999999998
400,1025.43,1*threshold,1,0.018
400,1025.43,1*threshold,1,0.020509999999999997
400,1025.43,1*threshold,1,0.023
400,1025.43,1*threshold,1,0.025504999999999996
400,1025.43,1*threshold,1,0.027999999999999997
400,1025.43,1*threshold,1,0.03052
400,1025.43,1*threshold,1,0.033025
400,1025.43,1*threshold,1,0.035519999999999996
400,1025.43,1*threshold,1,0.038
400,1025.43,1*threshold,1,0.040519999999999994
400,1025.43,1*threshold,1,0.043
400,1025.43,1*threshold,1,0.0455
400,1025.43,1*threshold,1,0.048005
400,1025.43,1*threshold,1,0.050504999999999994
400,1025.43,1*threshold,1,0.053035
400,1025.43,1*threshold,1,0.05551999999999999
400,1025.43,1*threshold,1,0.05803
400,1025.43,1*threshold,1,0.06049999999999999
400,1025.43,1*threshold,1,0.06301
400,1025.43,1*threshold,1,0.06549999999999999
400,1025.43,1*threshold,1,0.06800999999999999
400,1025.43,1*threshold,1,0.0705
400,1025.43,1*threshold,1,0.07300999999999999
400,1025.43,1*threshold,1,0.07550499999999999
400,1025.43,1*threshold,1,0.07802999999999999
400,1025.43,1*threshold,1,0.08051
400,1025.43,1*threshold,1,0.083005
400,1025.43,1*threshold,1,0.08552
400,1025.43,1*threshold,1,0.088015
400,1025.43,1*threshold,1,0.090525
400,1025.43,1*threshold,1,0.09300499999999999
400,1025.43,1*threshold,1,0.09552
400,1025.43,1*threshold,1,0.09800999999999999
400,1025.43,1*threshold,1,0.100505
400,1025.43,1*threshold,1,0.10302499999999999
400,1025.43,1*threshold,1,0.10549499999999999
400,1025.43,1*threshold,1,0.10800499999999999
400,1025.43,1*threshold,1,0.11051
400,1025.43,1*threshold,1,0.11299
400,1025.43,1*threshold,1,0.115505
400,1025.43,1*threshold,1,0.118015
400,1025.43,1*threshold,1,0.1205
400,1025.43,1*threshold,1,0.12301499999999999
400,1025.43,1*threshold,1,0.125515
400,1025.43,1*threshold,1,0.12800999999999998
400,1025.43,1*threshold,1,0.13053499999999998
400,1025.43,1*threshold,1,0.13300499999999998
400,1025.43,1*threshold,1,0.13551
400,1025.43,1*threshold,1,0.138015
400,1025.43,1*threshold,1,0.14049499999999998
400,1025.43,1*threshold,1,0.14299499999999998
400,1025.43,1*threshold,1,0.14551499999999998
400,1025.43,1*threshold,1,0.14800999999999997
400,1025.43,1*threshold,1,0.150505
400,1025.43,1*threshold,1,0.15300499999999997
400,1025.43,1*threshold,1,0.155495
400,1025.43,1*threshold,1,0.158015
400,1025.43,1*threshold,1,0.16052
400,1025.43,1*threshold,1,0.163015
400,1025.43,1*threshold,1,0.165515
400,1025.43,1*threshold,1,0.168015
400,1025.43,1*threshold,1,0.17051499999999997
400,1025.43,1*threshold,1,0.173
400,1025.43,1*threshold,1,0.17549499999999998
400,1025.43,1*threshold,1,0.17800999999999997
400,1025.43,1*threshold,1,0.180495
400,1025.43,1*threshold,1,0.183
400,1025.43,1*threshold,1,0.18552
400,1025.43,1*threshold,1,0.188015
400,1025.43,1*threshold,1,0.19049499999999997
400,1025.43,1*threshold,1,0.19302999999999998
