phase duration (us),pulse form,threshold
40,mono,0.0006116345214843748
50,mono,0.0005173204803466797
100,mono,0.00032879203796386714
50,bi,0.0005404240417480467
200,bi,0.00021271003723144526
400,bi,0.0007125370025634764
