stimulation info,run,time / ms,membrane potential / mV
40 us; monophasic; threshold,6.0,1.98,-66.60787797355313
40 us; monophasic; threshold,7.0,1.98,-69.42188870814005
40 us; monophasic; threshold,8.0,1.98,-64.4227077243547
40 us; monophasic; threshold,9.0,1.98,-71.28291534813422
40 us; monophasic; threshold,0.0,1.9849999999999997,-65.66971502335043
40 us; monophasic; threshold,1.0,1.9849999999999997,-64.7122389578896
40 us; monophasic; threshold,2.0,1.9849999999999997,-69.6299873691163
40 us; monophasic; threshold,3.0,1.9849999999999997,-64.58339353880662
40 us; monophasic; threshold,4.0,1.9849999999999997,-66.6474817963529
40 us; monophasic; threshold,5.0,1.9849999999999997,-64.15391948115335
40 us; monophasic; threshold,6.0,1.9849999999999997,-66.16751043570214
40 us; monophasic; threshold,7.0,1.9849999999999997,-69.20238964407098
40 us; monophasic; threshold,8.0,1.9849999999999997,-64.36567783619637
40 us; monophasic; threshold,9.0,1.9849999999999997,-71.19116798533517
40 us; monophasic; threshold,0.0,1.99,-65.7385169674009
40 us; monophasic; threshold,1.0,1.99,-64.6745681858633
40 us; monophasic; threshold,2.0,1.99,-69.86277993756795
40 us; monophasic; threshold,3.0,1.99,-64.53043847543401
40 us; monophasic; threshold,4.0,1.99,-66.74476475575698
40 us; monophasic; threshold,5.0,1.99,-64.33433679893388
40 us; monophasic; threshold,6.0,1.99,-66.12398867256184
40 us; monophasic; threshold,7.0,1.99,-69.22269891878102
40 us; monophasic; threshold,8.0,1.99,-64.03894602683982
40 us; monophasic; threshold,9.0,1.99,-71.17738861529303
40 us; monophasic; threshold,0.0,1.9949999999999997,-65.66037499138044
40 us; monophasic; threshold,1.0,1.9949999999999997,-64.55326158174037
40 us; monophasic; threshold,2.0,1.9949999999999997,-70.23303420680783
40 us; monophasic; threshold,3.0,1.9949999999999997,-64.53854624727977
40 us; monophasic; threshold,4.0,1.9949999999999997,-66.80692245523733
40 us; monophasic; threshold,5.0,1.9949999999999997,-64.56247008788745
40 us; monophasic; threshold,6.0,1.9949999999999997,-66.38967322754307
40 us; monophasic; threshold,7.0,1.9949999999999997,-68.76729816039375
40 us; monophasic; threshold,8.0,1.9949999999999997,-64.10508227941662
40 us; monophasic; threshold,9.0,1.9949999999999997,-71.18820799072353
40 us; monophasic; threshold,0.0,2.0,-65.57654520265788
40 us; monophasic; threshold,1.0,2.0,-64.4277641300291
40 us; monophasic; threshold,2.0,2.0,-70.63278082777772
40 us; monophasic; threshold,3.0,2.0,-64.55641102459671
40 us; monophasic; threshold,4.0,2.0,-66.74335541384843
40 us; monophasic; threshold,5.0,2.0,-64.37402435533038
40 us; monophasic; threshold,6.0,2.0,-66.31047113534588
40 us; monophasic; threshold,7.0,2.0,-68.48771693918678
40 us; monophasic; threshold,8.0,2.0,-64.23236457956645
40 us; monophasic; threshold,9.0,2.0,-71.18600453169128
40 us; monophasic; threshold,0.0,2.005,-65.55905657713468
40 us; monophasic; threshold,1.0,2.005,-64.42183878046507
40 us; monophasic; threshold,2.0,2.005,-70.69772242779337
40 us; monophasic; threshold,3.0,2.005,-64.4589988961038
40 us; monophasic; threshold,4.0,2.005,-66.63076770985572
40 us; monophasic; threshold,5.0,2.005,-64.50806850570271
40 us; monophasic; threshold,6.0,2.005,-66.17209544254733
40 us; monophasic; threshold,7.0,2.005,-68.53544817320562
40 us; monophasic; threshold,8.0,2.005,-64.19562393560405
40 us; monophasic; threshold,9.0,2.005,-71.40851771435165
40 us; monophasic; threshold,0.0,2.01,-65.48106138875195
40 us; monophasic; threshold,1.0,2.01,-64.60134190672258
40 us; monophasic; threshold,2.0,2.01,-70.55416735660604
40 us; monophasic; threshold,3.0,2.01,-64.23511219636309
40 us; monophasic; threshold,4.0,2.01,-66.76406583608444
40 us; monophasic; threshold,5.0,2.01,-64.72381966255811
40 us; monophasic; threshold,6.0,2.01,-66.44631886219999
40 us; monophasic; threshold,7.0,2.01,-68.36368058416694
40 us; monophasic; threshold,8.0,2.01,-64.15694227990898
40 us; monophasic; threshold,9.0,2.01,-71.30928122193524
40 us; monophasic; threshold,0.0,2.0149999999999997,-65.42049638144161
40 us; monophasic; threshold,1.0,2.0149999999999997,-64.7396126242769
40 us; monophasic; threshold,2.0,2.0149999999999997,-70.37591295192264
40 us; monophasic; threshold,3.0,2.0149999999999997,-64.17759308383224
40 us; monophasic; threshold,4.0,2.0149999999999997,-66.83358837323173
40 us; monophasic; threshold,5.0,2.0149999999999997,-64.9892685321471
40 us; monophasic; threshold,6.0,2.0149999999999997,-66.39402560454849
40 us; monophasic; threshold,7.0,2.0149999999999997,-68.2029673697849
40 us; monophasic; threshold,8.0,2.0149999999999997,-63.89228921429635
40 us; monophasic; threshold,9.0,2.0149999999999997,-71.11395859828913
40 us; monophasic; threshold,0.0,2.0199999999999996,-65.60889967482315
40 us; monophasic; threshold,1.0,2.0199999999999996,-64.73924254621721
40 us; monophasic; threshold,2.0,2.0199999999999996,-70.37143576058001
40 us; monophasic; threshold,3.0,2.0199999999999996,-64.10749322565775
40 us; monophasic; threshold,4.0,2.0199999999999996,-66.9340991437801
40 us; monophasic; threshold,5.0,2.0199999999999996,-65.02499866429643
40 us; monophasic; threshold,6.0,2.0199999999999996,-66.2694283419326
40 us; monophasic; threshold,7.0,2.0199999999999996,-67.90633065728046
40 us; monophasic; threshold,8.0,2.0199999999999996,-63.92482810198828
40 us; monophasic; threshold,9.0,2.0199999999999996,-70.99633451524161
40 us; monophasic; threshold,0.0,2.025,-65.76969836095894
40 us; monophasic; threshold,1.0,2.025,-64.66607203083937
40 us; monophasic; threshold,2.0,2.025,-70.17232394228355
40 us; monophasic; threshold,3.0,2.025,-64.0383380926605
40 us; monophasic; threshold,4.0,2.025,-66.89440729949817
40 us; monophasic; threshold,5.0,2.025,-64.63226910904261
40 us; monophasic; threshold,6.0,2.025,-66.38095107478398
40 us; monophasic; threshold,7.0,2.025,-67.9306532246562
40 us; monophasic; threshold,8.0,2.025,-63.985131115350704
40 us; monophasic; threshold,9.0,2.025,-70.86265120965827
40 us; monophasic; threshold,0.0,2.03,-65.78900824178798
40 us; monophasic; threshold,1.0,2.03,-64.61925608060162
40 us; monophasic; threshold,2.0,2.03,-70.0045782657106
40 us; monophasic; threshold,3.0,2.03,-64.05854519111608
40 us; monophasic; threshold,4.0,2.03,-66.9003759890965
40 us; monophasic; threshold,5.0,2.03,-64.29940844431881
40 us; monophasic; threshold,6.0,2.03,-66.27773289521757
40 us; monophasic; threshold,7.0,2.03,-67.96902365396097
40 us; monophasic; threshold,8.0,2.03,-63.95449985088823
40 us; monophasic; threshold,9.0,2.03,-70.80136094130604
40 us; monophasic; threshold,0.0,2.0349999999999997,-65.91783481344646
40 us; monophasic; threshold,1.0,2.0349999999999997,-64.33909090694344
40 us; monophasic; threshold,2.0,2.0349999999999997,-69.80336351033247
40 us; monophasic; threshold,3.0,2.0349999999999997,-64.46283356634358
40 us; monophasic; threshold,4.0,2.0349999999999997,-67.07634841778167
40 us; monophasic; threshold,5.0,2.0349999999999997,-64.38547225485712
40 us; monophasic; threshold,6.0,2.0349999999999997,-66.09753100060145
40 us; monophasic; threshold,7.0,2.0349999999999997,-68.03299945134306
40 us; monophasic; threshold,8.0,2.0349999999999997,-63.93189919029328
40 us; monophasic; threshold,9.0,2.0349999999999997,-71.0934801301786
40 us; monophasic; 2*threshold,0.0,0.0,-65.0
40 us; monophasic; 2*threshold,1.0,0.0,-65.0
40 us; monophasic; 2*threshold,2.0,0.0,-65.0
40 us; monophasic; 2*threshold,3.0,0.0,-65.0
40 us; monophasic; 2*threshold,4.0,0.0,-65.0
40 us; monophasic; 2*threshold,5.0,0.0,-65.0
40 us; monophasic; 2*threshold,6.0,0.0,-65.0
40 us; monophasic; 2*threshold,7.0,0.0,-65.0
40 us; monophasic; 2*threshold,8.0,0.0,-65.0
40 us; monophasic; 2*threshold,9.0,0.0,-65.0
40 us; monophasic; 2*threshold,0.0,0.004999999999999999,-65.18906868938384
40 us; monophasic; 2*threshold,1.0,0.004999999999999999,-64.98418473868321
40 us; monophasic; 2*threshold,2.0,0.004999999999999999,-65.06218638531323
40 us; monophasic; 2*threshold,3.0,0.004999999999999999,-64.60537267137305
40 us; monophasic; 2*threshold,4.0,0.004999999999999999,-65.19431058693426
40 us; monophasic; 2*threshold,5.0,0.004999999999999999,-64.89574012369944
40 us; monophasic; 2*threshold,6.0,0.004999999999999999,-64.91681236252788
40 us; monophasic; 2*threshold,7.0,0.004999999999999999,-64.9252834732008
40 us; monophasic; 2*threshold,8.0,0.004999999999999999,-65.01335999531099
40 us; monophasic; 2*threshold,9.0,0.004999999999999999,-64.86525986070113
40 us; monophasic; 2*threshold,0.0,0.009999999999999998,-65.25903123674628
40 us; monophasic; 2*threshold,1.0,0.009999999999999998,-64.69319828760004
40 us; monophasic; 2*threshold,2.0,0.009999999999999998,-65.1973725883752
40 us; monophasic; 2*threshold,3.0,0.009999999999999998,-64.39502770190322
40 us; monophasic; 2*threshold,4.0,0.009999999999999998,-65.37876716855524
40 us; monophasic; 2*threshold,5.0,0.009999999999999998,-64.87450101420403
40 us; monophasic; 2*threshold,6.0,0.009999999999999998,-65.17106225210476
40 us; monophasic; 2*threshold,7.0,0.009999999999999998,-65.10114874464831
40 us; monophasic; 2*threshold,8.0,0.009999999999999998,-65.09344393100987
40 us; monophasic; 2*threshold,9.0,0.009999999999999998,-65.06029946321401
40 us; monophasic; 2*threshold,0.0,0.014999999999999998,-65.08627911828455
40 us; monophasic; 2*threshold,1.0,0.014999999999999998,-64.87610572930116
40 us; monophasic; 2*threshold,2.0,0.014999999999999998,-65.27728703095806
40 us; monophasic; 2*threshold,3.0,0.014999999999999998,-64.49472781378843
40 us; monophasic; 2*threshold,4.0,0.014999999999999998,-65.30655340836942
40 us; monophasic; 2*threshold,5.0,0.014999999999999998,-64.70793818630308
40 us; monophasic; 2*threshold,6.0,0.014999999999999998,-65.31649469277895
40 us; monophasic; 2*threshold,7.0,0.014999999999999998,-65.0285021683698
40 us; monophasic; 2*threshold,8.0,0.014999999999999998,-65.18008397571452
40 us; monophasic; 2*threshold,9.0,0.014999999999999998,-65.23262524885176
40 us; monophasic; 2*threshold,0.0,0.019999999999999997,-65.19293950837883
40 us; monophasic; 2*threshold,1.0,0.019999999999999997,-64.91872924039426
40 us; monophasic; 2*threshold,2.0,0.019999999999999997,-65.27834248534627
40 us; monophasic; 2*threshold,3.0,0.019999999999999997,-64.37256316872993
40 us; monophasic; 2*threshold,4.0,0.019999999999999997,-65.33999748181681
40 us; monophasic; 2*threshold,5.0,0.019999999999999997,-64.95459922072068
40 us; monophasic; 2*threshold,6.0,0.019999999999999997,-65.38221804543677
40 us; monophasic; 2*threshold,7.0,0.019999999999999997,-65.08886336982846
40 us; monophasic; 2*threshold,8.0,0.019999999999999997,-65.27980347351286
40 us; monophasic; 2*threshold,9.0,0.019999999999999997,-65.3773254455394
40 us; monophasic; 2*threshold,0.0,0.024999999999999998,-65.31826720068032
40 us; monophasic; 2*threshold,1.0,0.024999999999999998,-64.9397791730963
40 us; monophasic; 2*threshold,2.0,0.024999999999999998,-65.25402397720154
40 us; monophasic; 2*threshold,3.0,0.024999999999999998,-64.24245712429888
40 us; monophasic; 2*threshold,4.0,0.024999999999999998,-65.00146143478418
40 us; monophasic; 2*threshold,5.0,0.024999999999999998,-65.0048943772927
40 us; monophasic; 2*threshold,6.0,0.024999999999999998,-65.6189743685473
40 us; monophasic; 2*threshold,7.0,0.024999999999999998,-65.1245188525344
40 us; monophasic; 2*threshold,8.0,0.024999999999999998,-65.02041502336779
40 us; monophasic; 2*threshold,9.0,0.024999999999999998,-65.43393312638644
40 us; monophasic; 2*threshold,0.0,0.029999999999999995,-65.37085671710791
40 us; monophasic; 2*threshold,1.0,0.029999999999999995,-64.94255255666488
40 us; monophasic; 2*threshold,2.0,0.029999999999999995,-65.12312150827586
40 us; monophasic; 2*threshold,3.0,0.029999999999999995,-64.32927114629463
40 us; monophasic; 2*threshold,4.0,0.029999999999999995,-65.00541428007848
40 us; monophasic; 2*threshold,5.0,0.029999999999999995,-65.07576289242192
40 us; monophasic; 2*threshold,6.0,0.029999999999999995,-65.71549692921612
40 us; monophasic; 2*threshold,7.0,0.029999999999999995,-64.99312134266948
40 us; monophasic; 2*threshold,8.0,0.029999999999999995,-65.00696776616158
40 us; monophasic; 2*threshold,9.0,0.029999999999999995,-65.3651564901551
40 us; monophasic; 2*threshold,0.0,0.034999999999999996,-65.14268488344567
40 us; monophasic; 2*threshold,1.0,0.034999999999999996,-64.99801714112566
40 us; monophasic; 2*threshold,2.0,0.034999999999999996,-64.92744687059913
40 us; monophasic; 2*threshold,3.0,0.034999999999999996,-64.18108754062222
40 us; monophasic; 2*threshold,4.0,0.034999999999999996,-64.75557087866316
40 us; monophasic; 2*threshold,5.0,0.034999999999999996,-65.03620150259746
40 us; monophasic; 2*threshold,6.0,0.034999999999999996,-65.72764368234041
40 us; monophasic; 2*threshold,7.0,0.034999999999999996,-64.97686465393207
40 us; monophasic; 2*threshold,8.0,0.034999999999999996,-65.07471344259547
40 us; monophasic; 2*threshold,9.0,0.034999999999999996,-65.33323051551797
40 us; monophasic; 2*threshold,0.0,0.039999999999999994,-65.11216780125159
40 us; monophasic; 2*threshold,1.0,0.039999999999999994,-65.2492455907884
40 us; monophasic; 2*threshold,2.0,0.039999999999999994,-65.05375169490067
40 us; monophasic; 2*threshold,3.0,0.039999999999999994,-63.92710626287498
40 us; monophasic; 2*threshold,4.0,0.039999999999999994,-64.75717267007686
40 us; monophasic; 2*threshold,5.0,0.039999999999999994,-65.02767127028676
40 us; monophasic; 2*threshold,6.0,0.039999999999999994,-65.68929563244679
40 us; monophasic; 2*threshold,7.0,0.039999999999999994,-64.8520881503534
40 us; monophasic; 2*threshold,8.0,0.039999999999999994,-64.991511445803
40 us; monophasic; 2*threshold,9.0,0.039999999999999994,-65.1899439170007
40 us; monophasic; 2*threshold,0.0,0.045,-65.04957151589514
40 us; monophasic; 2*threshold,1.0,0.045,-65.3443508862572
40 us; monophasic; 2*threshold,2.0,0.045,-65.04775391021896
40 us; monophasic; 2*threshold,3.0,0.045,-63.78101061659497
40 us; monophasic; 2*threshold,4.0,0.045,-64.81942469304643
40 us; monophasic; 2*threshold,5.0,0.045,-65.23700569693077
40 us; monophasic; 2*threshold,6.0,0.045,-65.81630244368463
40 us; monophasic; 2*threshold,7.0,0.045,-65.00148442090989
40 us; monophasic; 2*threshold,8.0,0.045,-64.85243454129153
40 us; monophasic; 2*threshold,9.0,0.045,-65.07054111601572
40 us; monophasic; 2*threshold,0.0,0.049999999999999996,-65.22217142079221
40 us; monophasic; 2*threshold,1.0,0.049999999999999996,-65.32337474954466
40 us; monophasic; 2*threshold,2.0,0.049999999999999996,-64.96563571740842
40 us; monophasic; 2*threshold,3.0,0.049999999999999996,-63.82605557258469
40 us; monophasic; 2*threshold,4.0,0.049999999999999996,-65.2069944384027
40 us; monophasic; 2*threshold,5.0,0.049999999999999996,-65.45082813945687
40 us; monophasic; 2*threshold,6.0,0.049999999999999996,-65.87868297402285
40 us; monophasic; 2*threshold,7.0,0.049999999999999996,-65.00394665058765
40 us; monophasic; 2*threshold,8.0,0.049999999999999996,-64.7801006620752
40 us; monophasic; 2*threshold,9.0,0.049999999999999996,-65.13553847652268
40 us; monophasic; 2*threshold,0.0,0.05499999999999999,-65.2112763165853
40 us; monophasic; 2*threshold,1.0,0.05499999999999999,-65.13293496219198
40 us; monophasic; 2*threshold,2.0,0.05499999999999999,-64.76977086898879
40 us; monophasic; 2*threshold,3.0,0.05499999999999999,-63.71573731066955
40 us; monophasic; 2*threshold,4.0,0.05499999999999999,-65.37517388658534
40 us; monophasic; 2*threshold,5.0,0.05499999999999999,-65.4695834832135
40 us; monophasic; 2*threshold,6.0,0.05499999999999999,-65.92536015195027
40 us; monophasic; 2*threshold,7.0,0.05499999999999999,-64.88937121454227
40 us; monophasic; 2*threshold,8.0,0.05499999999999999,-64.90897345652326
40 us; monophasic; 2*threshold,9.0,0.05499999999999999,-65.1284396452584
40 us; monophasic; 2*threshold,0.0,0.05999999999999999,-65.06567497495931
40 us; monophasic; 2*threshold,1.0,0.05999999999999999,-65.22201049677217
40 us; monophasic; 2*threshold,2.0,0.05999999999999999,-64.49986919889372
40 us; monophasic; 2*threshold,3.0,0.05999999999999999,-63.934210546384556
40 us; monophasic; 2*threshold,4.0,0.05999999999999999,-65.3239100224142
40 us; monophasic; 2*threshold,5.0,0.05999999999999999,-65.27135256369424
40 us; monophasic; 2*threshold,6.0,0.05999999999999999,-65.6807339486152
40 us; monophasic; 2*threshold,7.0,0.05999999999999999,-64.58248045849659
40 us; monophasic; 2*threshold,8.0,0.05999999999999999,-65.04641640966607
40 us; monophasic; 2*threshold,9.0,0.05999999999999999,-64.84134970409632
40 us; monophasic; 2*threshold,0.0,0.06499999999999999,-65.06161500662093
40 us; monophasic; 2*threshold,1.0,0.06499999999999999,-65.19725747230396
40 us; monophasic; 2*threshold,2.0,0.06499999999999999,-64.55841990084168
40 us; monophasic; 2*threshold,3.0,0.06499999999999999,-64.10294728980142
40 us; monophasic; 2*threshold,4.0,0.06499999999999999,-65.37719726267281
40 us; monophasic; 2*threshold,5.0,0.06499999999999999,-65.60705736364773
40 us; monophasic; 2*threshold,6.0,0.06499999999999999,-65.60440992816214
40 us; monophasic; 2*threshold,7.0,0.06499999999999999,-64.5345143539428
40 us; monophasic; 2*threshold,8.0,0.06499999999999999,-64.95253258065114
40 us; monophasic; 2*threshold,9.0,0.06499999999999999,-64.59194934348
40 us; monophasic; 2*threshold,0.0,0.06999999999999999,-65.04582322758985
40 us; monophasic; 2*threshold,1.0,0.06999999999999999,-64.98082571132694
40 us; monophasic; 2*threshold,2.0,0.06999999999999999,-64.64077315812989
40 us; monophasic; 2*threshold,3.0,0.06999999999999999,-64.30349182261625
40 us; monophasic; 2*threshold,4.0,0.06999999999999999,-65.67972374938981
40 us; monophasic; 2*threshold,5.0,0.06999999999999999,-65.75600633171328
40 us; monophasic; 2*threshold,6.0,0.06999999999999999,-65.69960147668066
40 us; monophasic; 2*threshold,7.0,0.06999999999999999,-64.4630175542388
40 us; monophasic; 2*threshold,8.0,0.06999999999999999,-65.11088662733674
40 us; monophasic; 2*threshold,9.0,0.06999999999999999,-64.65782016429463
40 us; monophasic; 2*threshold,0.0,0.075,-65.1671597513901
40 us; monophasic; 2*threshold,1.0,0.075,-64.58951480548801
40 us; monophasic; 2*threshold,2.0,0.075,-64.68767043740786
40 us; monophasic; 2*threshold,3.0,0.075,-64.40778282951324
40 us; monophasic; 2*threshold,4.0,0.075,-65.75164329284526
40 us; monophasic; 2*threshold,5.0,0.075,-65.59252594554442
40 us; monophasic; 2*threshold,6.0,0.075,-65.66706318585928
40 us; monophasic; 2*threshold,7.0,0.075,-64.81326145978616
40 us; monophasic; 2*threshold,8.0,0.075,-65.60095830247313
40 us; monophasic; 2*threshold,9.0,0.075,-64.45458357502989
40 us; monophasic; 2*threshold,0.0,0.07999999999999999,-65.20160433110618
40 us; monophasic; 2*threshold,1.0,0.07999999999999999,-64.49747734598108
40 us; monophasic; 2*threshold,2.0,0.07999999999999999,-64.75685060458967
40 us; monophasic; 2*threshold,3.0,0.07999999999999999,-64.5834300945338
40 us; monophasic; 2*threshold,4.0,0.07999999999999999,-65.61653541052301
40 us; monophasic; 2*threshold,5.0,0.07999999999999999,-65.13667839182946
40 us; monophasic; 2*threshold,6.0,0.07999999999999999,-65.77195487157783
40 us; monophasic; 2*threshold,7.0,0.07999999999999999,-64.85494897583594
40 us; monophasic; 2*threshold,8.0,0.07999999999999999,-65.75787548839845
40 us; monophasic; 2*threshold,9.0,0.07999999999999999,-64.31106556582675
40 us; monophasic; 2*threshold,0.0,0.08499999999999999,-65.15773405608238
40 us; monophasic; 2*threshold,1.0,0.08499999999999999,-64.52842657347645
40 us; monophasic; 2*threshold,2.0,0.08499999999999999,-64.81748379796478
40 us; monophasic; 2*threshold,3.0,0.08499999999999999,-64.82973055373444
40 us; monophasic; 2*threshold,4.0,0.08499999999999999,-65.69927782059138
40 us; monophasic; 2*threshold,5.0,0.08499999999999999,-65.19138656660465
40 us; monophasic; 2*threshold,6.0,0.08499999999999999,-65.69345275685556
40 us; monophasic; 2*threshold,7.0,0.08499999999999999,-64.96761555735995
40 us; monophasic; 2*threshold,8.0,0.08499999999999999,-65.8456447732323
40 us; monophasic; 2*threshold,9.0,0.08499999999999999,-64.84256170393496
40 us; monophasic; 2*threshold,0.0,0.09,-65.14307468887466
40 us; monophasic; 2*threshold,1.0,0.09,-64.76781042268212
40 us; monophasic; 2*threshold,2.0,0.09,-64.86877728193407
40 us; monophasic; 2*threshold,3.0,0.09,-64.9032792937865
40 us; monophasic; 2*threshold,4.0,0.09,-65.58359665112512
40 us; monophasic; 2*threshold,5.0,0.09,-65.34996735048006
40 us; monophasic; 2*threshold,6.0,0.09,-65.78493898897032
40 us; monophasic; 2*threshold,7.0,0.09,-65.03930891464252
40 us; monophasic; 2*threshold,8.0,0.09,-65.93512052306811
40 us; monophasic; 2*threshold,9.0,0.09,-64.9732024599081
40 us; monophasic; 2*threshold,0.0,0.09499999999999999,-65.22089751768026
40 us; monophasic; 2*threshold,1.0,0.09499999999999999,-64.58039743301646
40 us; monophasic; 2*threshold,2.0,0.09499999999999999,-64.75605776020107
40 us; monophasic; 2*threshold,3.0,0.09499999999999999,-64.74596744238102
40 us; monophasic; 2*threshold,4.0,0.09499999999999999,-65.41538028944436
40 us; monophasic; 2*threshold,5.0,0.09499999999999999,-65.2982170398462
40 us; monophasic; 2*threshold,6.0,0.09499999999999999,-65.71738920157752
40 us; monophasic; 2*threshold,7.0,0.09499999999999999,-65.18800380757719
40 us; monophasic; 2*threshold,8.0,0.09499999999999999,-65.95843058685526
40 us; monophasic; 2*threshold,9.0,0.09499999999999999,-65.03652813219176
40 us; monophasic; 2*threshold,0.0,0.09999999999999999,-65.35812678398764
40 us; monophasic; 2*threshold,1.0,0.09999999999999999,-64.57297884514765
40 us; monophasic; 2*threshold,2.0,0.09999999999999999,-64.73546433916948
40 us; monophasic; 2*threshold,3.0,0.09999999999999999,-64.567358040995
40 us; monophasic; 2*threshold,4.0,0.09999999999999999,-65.24528407011532
40 us; monophasic; 2*threshold,5.0,0.09999999999999999,-65.4042719074835
40 us; monophasic; 2*threshold,6.0,0.09999999999999999,-65.73925190486081
40 us; monophasic; 2*threshold,7.0,0.09999999999999999,-64.93254843393164
40 us; monophasic; 2*threshold,8.0,0.09999999999999999,-66.04518027154703
40 us; monophasic; 2*threshold,9.0,0.09999999999999999,-64.94135785933511
40 us; monophasic; 2*threshold,0.0,0.10499999999999998,-65.60022999347815
40 us; monophasic; 2*threshold,1.0,0.10499999999999998,-64.68615562909028
40 us; monophasic; 2*threshold,2.0,0.10499999999999998,-64.75982432208899
40 us; monophasic; 2*threshold,3.0,0.10499999999999998,-64.7178333231576
40 us; monophasic; 2*threshold,4.0,0.10499999999999998,-64.68861430418619
40 us; monophasic; 2*threshold,5.0,0.10499999999999998,-65.44007637884704
40 us; monophasic; 2*threshold,6.0,0.10499999999999998,-65.89253093394899
40 us; monophasic; 2*threshold,7.0,0.10499999999999998,-64.93141501550218
40 us; monophasic; 2*threshold,8.0,0.10499999999999998,-66.1628500191364
40 us; monophasic; 2*threshold,9.0,0.10499999999999998,-64.9513764152376
40 us; monophasic; 2*threshold,0.0,0.10999999999999999,-65.58747012817062
40 us; monophasic; 2*threshold,1.0,0.10999999999999999,-64.66785018358951
40 us; monophasic; 2*threshold,2.0,0.10999999999999999,-64.57684588231699
40 us; monophasic; 2*threshold,3.0,0.10999999999999999,-64.79217511324464
40 us; monophasic; 2*threshold,4.0,0.10999999999999999,-64.8109633895124
40 us; monophasic; 2*threshold,5.0,0.10999999999999999,-65.47028180568437
40 us; monophasic; 2*threshold,6.0,0.10999999999999999,-65.92629026892352
40 us; monophasic; 2*threshold,7.0,0.10999999999999999,-65.13995351354626
40 us; monophasic; 2*threshold,8.0,0.10999999999999999,-66.25595105807116
40 us; monophasic; 2*threshold,9.0,0.10999999999999999,-64.88885713235396
40 us; monophasic; 2*threshold,0.0,0.11499999999999999,-65.87487046840641
40 us; monophasic; 2*threshold,1.0,0.11499999999999999,-64.80374861279478
40 us; monophasic; 2*threshold,2.0,0.11499999999999999,-64.93165287972887
40 us; monophasic; 2*threshold,3.0,0.11499999999999999,-64.42132608783523
40 us; monophasic; 2*threshold,4.0,0.11499999999999999,-64.96593463562641
40 us; monophasic; 2*threshold,5.0,0.11499999999999999,-65.53969911535648
40 us; monophasic; 2*threshold,6.0,0.11499999999999999,-66.00298652752292
40 us; monophasic; 2*threshold,7.0,0.11499999999999999,-65.26565444997362
40 us; monophasic; 2*threshold,8.0,0.11499999999999999,-66.42294592160343
40 us; monophasic; 2*threshold,9.0,0.11499999999999999,-64.63883189515302
40 us; monophasic; 2*threshold,0.0,0.11999999999999998,-65.73215529543312
40 us; monophasic; 2*threshold,1.0,0.11999999999999998,-64.61553105091238
40 us; monophasic; 2*threshold,2.0,0.11999999999999998,-64.97710033621178
40 us; monophasic; 2*threshold,3.0,0.11999999999999998,-64.2153295781952
40 us; monophasic; 2*threshold,4.0,0.11999999999999998,-64.9390513223856
40 us; monophasic; 2*threshold,5.0,0.11999999999999998,-65.34488217035039
40 us; monophasic; 2*threshold,6.0,0.11999999999999998,-65.94747407649227
40 us; monophasic; 2*threshold,7.0,0.11999999999999998,-65.14657793827428
40 us; monophasic; 2*threshold,8.0,0.11999999999999998,-66.44990641602602
40 us; monophasic; 2*threshold,9.0,0.11999999999999998,-64.52452119325494
40 us; monophasic; 2*threshold,0.0,0.125,-65.53354572605139
40 us; monophasic; 2*threshold,1.0,0.125,-64.71336686609185
40 us; monophasic; 2*threshold,2.0,0.125,-65.14096977377959
40 us; monophasic; 2*threshold,3.0,0.125,-64.20177706902756
40 us; monophasic; 2*threshold,4.0,0.125,-64.80853318944025
40 us; monophasic; 2*threshold,5.0,0.125,-65.26586041689117
40 us; monophasic; 2*threshold,6.0,0.125,-65.88420089473061
40 us; monophasic; 2*threshold,7.0,0.125,-65.3391833704456
40 us; monophasic; 2*threshold,8.0,0.125,-66.2588351786901
40 us; monophasic; 2*threshold,9.0,0.125,-64.52966568219237
40 us; monophasic; 2*threshold,0.0,0.12999999999999998,-65.59123626026951
40 us; monophasic; 2*threshold,1.0,0.12999999999999998,-64.77544877271391
40 us; monophasic; 2*threshold,2.0,0.12999999999999998,-65.00204376107213
40 us; monophasic; 2*threshold,3.0,0.12999999999999998,-64.16066563414498
40 us; monophasic; 2*threshold,4.0,0.12999999999999998,-64.56836725585246
40 us; monophasic; 2*threshold,5.0,0.12999999999999998,-65.44724599573318
40 us; monophasic; 2*threshold,6.0,0.12999999999999998,-65.8358051278535
40 us; monophasic; 2*threshold,7.0,0.12999999999999998,-65.64112603777569
40 us; monophasic; 2*threshold,8.0,0.12999999999999998,-66.2297483127468
40 us; monophasic; 2*threshold,9.0,0.12999999999999998,-64.55858224839233
40 us; monophasic; 2*threshold,0.0,0.13499999999999998,-65.48138487078069
40 us; monophasic; 2*threshold,1.0,0.13499999999999998,-64.98084218298362
40 us; monophasic; 2*threshold,2.0,0.13499999999999998,-64.94684590131308
40 us; monophasic; 2*threshold,3.0,0.13499999999999998,-64.35241726644647
40 us; monophasic; 2*threshold,4.0,0.13499999999999998,-64.59473423967522
40 us; monophasic; 2*threshold,5.0,0.13499999999999998,-65.461319449096
40 us; monophasic; 2*threshold,6.0,0.13499999999999998,-65.76526478756253
40 us; monophasic; 2*threshold,7.0,0.13499999999999998,-65.64872320665944
40 us; monophasic; 2*threshold,8.0,0.13499999999999998,-66.02635242133321
