pulse rate,stimulus amplitude (uA),amplitude,run,spike times (us)
400,708.48,1*threshold,0,0.000495
400,708.48,1*threshold,0,0.008074999999999999
400,708.48,1*threshold,0,0.018009999999999998
400,708.48,1*threshold,0,0.028069999999999998
400,708.48,1*threshold,0,0.035535
400,708.48,1*threshold,0,0.04554
400,708.48,1*threshold,0,0.05327
400,708.48,1*threshold,0,0.06304499999999999
400,708.48,1*threshold,0,0.07555999999999999
400,708.48,1*threshold,0,0.08305
400,708.48,1*threshold,0,0.09550499999999999
400,708.48,1*threshold,0,0.10307
400,708.48,1*threshold,0,0.1156
400,708.48,1*threshold,0,0.13061499999999998
400,708.48,1*threshold,0,0.13834
400,708.48,1*threshold,0,0.15553999999999998
400,708.48,1*threshold,0,0.165565
400,708.48,1*threshold,0,0.18550499999999998
400,708.48,1*threshold,0,0.19555499999999998
400,708.48,1*threshold,0,0.20303999999999997
400,708.48,1*threshold,0,0.215575
400,708.48,1*threshold,0,0.22804499999999997
400,708.48,1*threshold,0,0.23806999999999998
400,708.48,1*threshold,0,0.25054499999999996
400,708.48,1*threshold,0,0.260565
400,708.48,1*threshold,0,0.26805999999999996
400,708.48,1*threshold,0,0.27557
400,708.48,1*threshold,0,0.27558
400,708.48,1*threshold,0,0.28553999999999996
400,708.48,1*threshold,0,0.28554999999999997
400,708.48,1*threshold,1,0.00045499999999999995
400,708.48,1*threshold,1,0.00806
400,708.48,1*threshold,1,0.008069999999999999
400,708.48,1*threshold,1,0.01805
400,708.48,1*threshold,1,0.025564999999999997
400,708.48,1*threshold,1,0.035625
400,708.48,1*threshold,1,0.048014999999999995
400,708.48,1*threshold,1,0.058094999999999994
400,708.48,1*threshold,1,0.06809499999999999
400,708.48,1*threshold,1,0.08051499999999999
400,708.48,1*threshold,1,0.09054999999999999
400,708.48,1*threshold,1,0.10555999999999999
400,708.48,1*threshold,1,0.11564999999999999
400,708.48,1*threshold,1,0.125515
400,708.48,1*threshold,1,0.1331
400,708.48,1*threshold,1,0.145535
400,708.48,1*threshold,1,0.163065
400,708.48,1*threshold,1,0.17082999999999998
400,708.48,1*threshold,1,0.178145
400,708.48,1*threshold,1,0.188045
400,708.48,1*threshold,1,0.20562999999999998
400,708.48,1*threshold,1,0.21806999999999999
400,708.48,1*threshold,1,0.22555999999999998
400,708.48,1*threshold,1,0.245635
400,708.48,1*threshold,1,0.26056999999999997
400,708.48,1*threshold,1,0.270555
400,708.48,1*threshold,1,0.28056499999999995
400,708.48,1*threshold,2,0.00045
400,708.48,1*threshold,2,0.013059999999999999
400,708.48,1*threshold,2,0.028054999999999997
400,708.48,1*threshold,2,0.038064999999999995
400,708.48,1*threshold,2,0.050504999999999994
400,708.48,1*threshold,2,0.060594999999999996
400,708.48,1*threshold,2,0.06810999999999999
400,708.48,1*threshold,2,0.07818
400,708.48,1*threshold,2,0.088125
400,708.48,1*threshold,2,0.08813499999999999
400,708.48,1*threshold,2,0.09806999999999999
400,708.48,1*threshold,2,0.10560499999999999
400,708.48,1*threshold,2,0.11309499999999999
400,708.48,1*threshold,2,0.12307499999999999
400,708.48,1*threshold,2,0.13554
400,708.48,1*threshold,2,0.145525
400,708.48,1*threshold,2,0.16055999999999998
400,708.48,1*threshold,2,0.17060499999999998
400,708.48,1*threshold,2,0.17819
400,708.48,1*threshold,2,0.1782
400,708.48,1*threshold,2,0.18556499999999998
400,708.48,1*threshold,2,0.19802499999999998
400,708.48,1*threshold,2,0.21061999999999997
400,708.48,1*threshold,2,0.22313999999999998
400,708.48,1*threshold,2,0.24553999999999998
400,708.48,1*threshold,2,0.25548
400,708.48,1*threshold,2,0.265605
400,708.48,1*threshold,2,0.27803999999999995
400,708.48,1*threshold,2,0.29058999999999996
400,708.48,1*threshold,3,0.00046999999999999993
400,708.48,1*threshold,3,0.008215
400,708.48,1*threshold,3,0.018115
400,708.48,1*threshold,3,0.028079999999999997
400,708.48,1*threshold,3,0.040584999999999996
400,708.48,1*threshold,3,0.040595
400,708.48,1*threshold,3,0.053035
400,708.48,1*threshold,3,0.06305999999999999
400,708.48,1*threshold,3,0.07056499999999999
400,708.48,1*threshold,3,0.07808
400,708.48,1*threshold,3,0.088
400,708.48,1*threshold,3,0.09552999999999999
400,708.48,1*threshold,3,0.11051
400,708.48,1*threshold,3,0.12049499999999999
400,708.48,1*threshold,3,0.12578999999999999
400,708.48,1*threshold,3,0.13310999999999998
400,708.48,1*threshold,3,0.14573499999999998
400,708.48,1*threshold,3,0.15573499999999998
400,708.48,1*threshold,3,0.173035
400,708.48,1*threshold,3,0.18807
400,708.48,1*threshold,3,0.19804999999999998
400,708.48,1*threshold,3,0.20803999999999997
400,708.48,1*threshold,3,0.21555999999999997
400,708.48,1*threshold,3,0.22555499999999998
400,708.48,1*threshold,3,0.23803499999999997
400,708.48,1*threshold,3,0.250525
400,708.48,1*threshold,3,0.260675
400,708.48,1*threshold,3,0.270725
400,708.48,1*threshold,3,0.27821999999999997
400,708.48,1*threshold,3,0.28565999999999997
400,708.48,1*threshold,3,0.295525
400,708.48,1*threshold,4,0.00046499999999999997
400,708.48,1*threshold,4,0.008175
400,708.48,1*threshold,4,0.01805
400,708.48,1*threshold,4,0.02804
400,708.48,1*threshold,4,0.043039999999999995
400,708.48,1*threshold,4,0.05583
400,708.48,1*threshold,4,0.055839999999999994
400,708.48,1*threshold,4,0.065675
400,708.48,1*threshold,4,0.08052
400,708.48,1*threshold,4,0.09051999999999999
400,708.48,1*threshold,4,0.098215
400,708.48,1*threshold,4,0.10805499999999998
400,708.48,1*threshold,4,0.12299999999999998
400,708.48,1*threshold,4,0.13069499999999998
400,708.48,1*threshold,4,0.13813999999999999
400,708.48,1*threshold,4,0.145695
400,708.48,1*threshold,4,0.15327
400,708.48,1*threshold,4,0.16555999999999998
400,708.48,1*threshold,4,0.17807499999999998
400,708.48,1*threshold,4,0.18577999999999997
400,708.48,1*threshold,4,0.19551999999999997
400,708.48,1*threshold,4,0.20554999999999998
400,708.48,1*threshold,4,0.21553999999999998
400,708.48,1*threshold,4,0.22575499999999998
400,708.48,1*threshold,4,0.225765
400,708.48,1*threshold,4,0.233035
400,708.48,1*threshold,4,0.250565
400,708.48,1*threshold,4,0.26059499999999997
400,708.48,1*threshold,4,0.27054
400,708.48,1*threshold,4,0.27808499999999997
400,708.48,1*threshold,4,0.28559999999999997
400,708.48,1*threshold,5,0.000445
400,708.48,1*threshold,5,0.00045499999999999995
400,708.48,1*threshold,5,0.010554999999999998
400,708.48,1*threshold,5,0.020544999999999997
400,708.48,1*threshold,5,0.020554999999999997
400,708.48,1*threshold,5,0.028149999999999998
400,708.48,1*threshold,5,0.035629999999999995
400,708.48,1*threshold,5,0.048295
400,708.48,1*threshold,5,0.05803
400,708.48,1*threshold,5,0.065595
400,708.48,1*threshold,5,0.07304999999999999
400,708.48,1*threshold,5,0.08313999999999999
400,708.48,1*threshold,5,0.09065499999999999
400,708.48,1*threshold,5,0.09805
400,708.48,1*threshold,5,0.10805499999999998
400,708.48,1*threshold,5,0.11800499999999998
400,708.48,1*threshold,5,0.12805999999999998
400,708.48,1*threshold,5,0.140625
400,708.48,1*threshold,5,0.15055
400,708.48,1*threshold,5,0.165535
400,708.48,1*threshold,5,0.17551999999999998
400,708.48,1*threshold,5,0.18564999999999998
400,708.48,1*threshold,5,0.200505
400,708.48,1*threshold,5,0.20815999999999998
400,708.48,1*threshold,5,0.21803499999999998
400,708.48,1*threshold,5,0.23054499999999997
400,708.48,1*threshold,5,0.24300999999999998
400,708.48,1*threshold,5,0.24301999999999999
400,708.48,1*threshold,5,0.25801999999999997
400,708.48,1*threshold,5,0.280555
400,708.48,1*threshold,5,0.293
400,708.48,1*threshold,6,0.00046499999999999997
400,708.48,1*threshold,6,0.01308
400,708.48,1*threshold,6,0.02309
400,708.48,1*threshold,6,0.035539999999999995
400,708.48,1*threshold,6,0.04557
400,708.48,1*threshold,6,0.055654999999999996
400,708.48,1*threshold,6,0.06802
400,708.48,1*threshold,6,0.08306999999999999
400,708.48,1*threshold,6,0.093025
400,708.48,1*threshold,6,0.10058999999999998
400,708.48,1*threshold,6,0.11055999999999999
400,708.48,1*threshold,6,0.118055
400,708.48,1*threshold,6,0.125545
400,708.48,1*threshold,6,0.12555999999999998
400,708.48,1*threshold,6,0.14306999999999997
400,708.48,1*threshold,6,0.15305
400,708.48,1*threshold,6,0.16057999999999997
400,708.48,1*threshold,6,0.17081999999999997
400,708.48,1*threshold,6,0.18305
400,708.48,1*threshold,6,0.19569999999999999
400,708.48,1*threshold,6,0.20553999999999997
400,708.48,1*threshold,6,0.21553999999999998
400,708.48,1*threshold,6,0.22555499999999998
400,708.48,1*threshold,6,0.23309999999999997
400,708.48,1*threshold,6,0.24065999999999999
400,708.48,1*threshold,6,0.25056
400,708.48,1*threshold,6,0.27057499999999995
400,708.48,1*threshold,6,0.29053999999999996
400,708.48,1*threshold,7,0.00047999999999999996
400,708.48,1*threshold,7,0.008195
400,708.48,1*threshold,7,0.008204999999999999
400,708.48,1*threshold,7,0.023
400,708.48,1*threshold,7,0.030574999999999998
400,708.48,1*threshold,7,0.038075
400,708.48,1*threshold,7,0.045595
400,708.48,1*threshold,7,0.06309999999999999
400,708.48,1*threshold,7,0.073015
400,708.48,1*threshold,7,0.083145
400,708.48,1*threshold,7,0.09816499999999999
400,708.48,1*threshold,7,0.10819999999999999
400,708.48,1*threshold,7,0.11802499999999999
400,708.48,1*threshold,7,0.12564999999999998
400,708.48,1*threshold,7,0.150605
400,708.48,1*threshold,7,0.16305499999999998
400,708.48,1*threshold,7,0.17562499999999998
400,708.48,1*threshold,7,0.19055999999999998
400,708.48,1*threshold,7,0.19808499999999998
400,708.48,1*threshold,7,0.20559499999999997
400,708.48,1*threshold,7,0.21318499999999999
400,708.48,1*threshold,7,0.22565999999999997
400,708.48,1*threshold,7,0.23315499999999997
400,708.48,1*threshold,7,0.24305499999999997
400,708.48,1*threshold,7,0.25311999999999996
400,708.48,1*threshold,7,0.26818
400,708.48,1*threshold,7,0.28053999999999996
400,708.48,1*threshold,7,0.29063999999999995
400,708.48,1*threshold,8,0.000495
400,708.48,1*threshold,8,0.013009999999999999
400,708.48,1*threshold,8,0.020575
400,708.48,1*threshold,8,0.028144999999999996
400,708.48,1*threshold,8,0.040604999999999995
400,708.48,1*threshold,8,0.050589999999999996
