phase duration (us),pulse form,threshold
40,mono,0.0005778701782226562
50,mono,0.00048497802734374994
100,mono,0.00030108367919921874
50,bi,0.0004928305053710937
200,bi,0.00021398971557617182
400,bi,0.00018111679077148436
