interpulse interval,minimum required amplitude,threshold
0.0012,0.0,8.310127258300782e-07
0.0012025,0.0,8.310127258300782e-07
0.0012050000000000001,0.0,8.310127258300782e-07
0.0012075,0.0,8.310127258300782e-07
0.00121,0.0,8.310127258300782e-07
0.0012125,0.0,8.310127258300782e-07
0.001215,0.0,8.310127258300782e-07
0.0012175,0.0,8.310127258300782e-07
0.00122,0.0,8.310127258300782e-07
0.0012224999999999998,0.0,8.310127258300782e-07
0.0012250000000000002,0.0,8.310127258300782e-07
0.0012275,0.0,8.310127258300782e-07
0.00123,0.0,8.310127258300782e-07
0.0012324999999999999,0.0,8.310127258300782e-07
0.001235,0.0,8.310127258300782e-07
0.0012375,0.0,8.310127258300782e-07
0.00124,0.0,8.310127258300782e-07
0.0012425,0.0,8.310127258300782e-07
0.0012450000000000002,0.0,8.310127258300782e-07
0.0012475000000000001,0.0,8.310127258300782e-07
0.00125,0.0,8.310127258300782e-07
0.0012525,0.0,8.310127258300782e-07
0.0012549999999999998,0.0,8.310127258300782e-07
0.0012575000000000002,0.0,8.310127258300782e-07
0.00126,0.0,8.310127258300782e-07
0.0012625,0.0,8.310127258300782e-07
0.001265,0.0,8.310127258300782e-07
0.0012675000000000002,0.0,8.310127258300782e-07
0.00127,0.0,8.310127258300782e-07
0.0012725,8.063116029370577e-06,8.310127258300782e-07
0.0012749999999999999,7.650247158017012e-06,8.310127258300782e-07
0.0012775000000000002,7.232306187506765e-06,8.310127258300782e-07
0.00128,6.9497902644798156e-06,8.310127258300782e-07
0.0012825,6.6622022422961894e-06,8.310127258300782e-07
0.0012850000000000001,6.219407985918225e-06,8.310127258300782e-07
0.0012875,5.755310913082213e-06,8.310127258300782e-07
0.0012900000000000001,5.4261316778138285e-06,8.310127258300782e-07
0.0012925,5.0726063665933906e-06,8.310127258300782e-07
0.001295,4.447723750490696e-06,8.310127258300782e-07
0.0012975,1.023042399901897e-06,8.310127258300782e-07
0.00135,9.819583967328073e-07,8.310127258300782e-07
0.0016107142857142859,8.328386815264821e-07,8.310127258300782e-07
0.0018714285714285714,7.679158123210073e-07,8.310127258300782e-07
0.002132142857142857,7.57771614007652e-07,8.310127258300782e-07
0.002392857142857143,7.760311709716917e-07,8.310127258300782e-07
0.0026535714285714283,8.013916667550803e-07,8.310127258300782e-07
0.0029142857142857147,8.206656435504556e-07,8.310127258300782e-07
0.0031750000000000003,8.2878100220114e-07,8.310127258300782e-07
0.003435714285714286,8.297954220324756e-07,8.310127258300782e-07
0.003696428571428572,8.272593724541367e-07,8.310127258300782e-07
0.003957142857142857,8.2421611296013e-07,8.310127258300782e-07
0.004217857142857144,8.232016931287945e-07,8.310127258300782e-07
0.00447857142857143,8.226944832131268e-07,8.310127258300782e-07
0.004739285714285715,8.232016931287945e-07,8.310127258300782e-07
0.005,8.232016931287945e-07,8.310127258300782e-07
